geografia_id,fecha_id,unidad,cantidad,recurso_id,id
5001,2014,TONELADAS,14381,2,2
5001,2012,TONELADAS,16308,3,3
5001,2019,TONELADAS,33348,4,4
5001,2019,TONELADAS,32485,4,5
5001,2019,TONELADAS,37293,4,6
5001,2012,TONELADAS,9608,4,7
5001,2013,TONELADAS,93464,4,8
5001,2014,TONELADAS,178841,4,9
5001,2015,TONELADAS,10496,4,10
5001,2016,TONELADAS,117208,4,11
5001,2017,TONELADAS,126880,4,12
5001,2018,TONELADAS,67958,4,13
5001,2019,TONELADAS,22964,4,14
5001,2018,METROS CUBICOS,16635,5,15
5001,2021,METROS CUBICOS,42972,5,16
5001,2018,METROS CUBICOS,24749,5,17
5001,2020,METROS CUBICOS,24071,5,18
5001,2021,METROS CUBICOS,50245,5,19
5001,2018,METROS CUBICOS,51620,5,20
5001,2020,METROS CUBICOS,66925,5,21
5001,2015,METROS CUBICOS,24613,5,22
5001,2017,METROS CUBICOS,68761,5,23
5001,2018,METROS CUBICOS,36639,5,24
5001,2020,METROS CUBICOS,24025,5,25
5001,2012,METROS CUBICOS,10077,6,26
5001,2013,METROS CUBICOS,14436,6,27
5001,2015,METROS CUBICOS,24613,6,28
5001,2016,METROS CUBICOS,895,6,29
5001,2013,METROS CUBICOS,13913,6,30
5001,2014,METROS CUBICOS,11781,6,31
76275,2020,METROS CUBICOS,4550,7,32
5001,2013,METROS CUBICOS,26408,6,33
5001,2014,METROS CUBICOS,35600,6,34
5001,2012,METROS CUBICOS,5017,6,35
5001,2013,METROS CUBICOS,19764,6,36
5001,2012,METROS CUBICOS,3775,8,37
5001,2012,METROS CUBICOS,3864,8,38
5001,2012,METROS CUBICOS,15401,9,39
5001,2013,METROS CUBICOS,19727,9,40
5001,2015,METROS CUBICOS,25714,9,41
5001,2013,METROS CUBICOS,23136,9,42
5001,2014,METROS CUBICOS,16295,9,43
5001,2013,METROS CUBICOS,30025,9,44
5001,2014,METROS CUBICOS,42376,9,45
5001,2012,METROS CUBICOS,9688,9,46
5001,2013,METROS CUBICOS,22989,9,47
5001,2013,METROS CUBICOS,6262,7,48
5001,2014,METROS CUBICOS,6476,7,49
5001,2018,METROS CUBICOS,10688,7,50
5001,2013,METROS CUBICOS,14057,7,51
5001,2014,METROS CUBICOS,19818,7,52
5001,2018,METROS CUBICOS,11878,7,53
5001,2020,METROS CUBICOS,1397,7,54
5001,2013,METROS CUBICOS,10384,7,55
5001,2014,METROS CUBICOS,33598,7,56
5001,2018,METROS CUBICOS,3673,7,57
5001,2013,METROS CUBICOS,33129,7,58
5001,2015,METROS CUBICOS,128108,7,59
5001,2016,METROS CUBICOS,326364,7,60
5001,2017,METROS CUBICOS,294481,7,61
5001,2018,METROS CUBICOS,202422,7,62
5001,2017,METROS CUBICOS,31075,10,63
5001,2018,METROS CUBICOS,16555,10,64
5001,2021,METROS CUBICOS,39521,10,65
5001,2017,METROS CUBICOS,25573,10,66
5001,2018,METROS CUBICOS,19442,10,67
5001,2020,METROS CUBICOS,15117,10,68
5001,2021,METROS CUBICOS,46585,10,69
5001,2017,METROS CUBICOS,23765,10,70
5001,2018,METROS CUBICOS,51526,10,71
5001,2020,METROS CUBICOS,31137,10,72
5001,2012,METROS CUBICOS,80463,10,73
5001,2013,METROS CUBICOS,113543,10,74
5001,2014,METROS CUBICOS,96254,10,75
5001,2015,METROS CUBICOS,377913,10,76
5001,2016,METROS CUBICOS,112210,10,77
5001,2017,METROS CUBICOS,384989,10,78
5001,2018,METROS CUBICOS,114139,10,79
5001,2020,METROS CUBICOS,35099,10,80
5001,2012,GRAMOS,16517,11,81
5001,2012,GRAMOS,19375,11,82
5001,2012,GRAMOS,24477,11,83
5001,2012,GRAMOS,2972,12,84
5001,2012,GRAMOS,3710,12,85
5001,2012,GRAMOS,20,12,86
5002,2013,TONELADAS,92644,13,87
5002,2018,TONELADAS,52003,13,88
5002,2019,TONELADAS,57132,13,89
5002,2020,TONELADAS,19435,13,90
5002,2018,TONELADAS,52003,13,91
5002,2019,TONELADAS,2496,13,92
5002,2018,TONELADAS,81466,13,93
5002,2012,TONELADAS,88140,13,94
5002,2013,TONELADAS,273841,13,95
5002,2014,TONELADAS,353617,13,96
5002,2015,TONELADAS,426007,13,97
5002,2016,TONELADAS,368212,13,98
5002,2017,TONELADAS,342919,13,99
5002,2018,TONELADAS,66171,13,100
5002,2019,TONELADAS,70863,13,101
5002,2013,TONELADAS,1541,14,102
5002,2014,TONELADAS,17110,2,103
5002,2015,TONELADAS,17110,2,104
5002,2019,TONELADAS,10620,2,105
5002,2015,TONELADAS,17110,2,106
5002,2019,TONELADAS,10620,2,107
5002,2016,TONELADAS,10620,2,108
5002,2019,TONELADAS,10620,2,109
5002,2013,TONELADAS,46800,2,110
5002,2014,TONELADAS,36830,2,111
5002,2015,TONELADAS,18060,2,112
5002,2016,TONELADAS,31860,2,113
5002,2017,TONELADAS,42480,2,114
5002,2018,TONELADAS,42480,2,115
5002,2019,TONELADAS,10620,2,116
5002,2014,METROS CUBICOS,2550,7,117
5002,2013,GRAMOS,193,11,118
5002,2016,GRAMOS,222,11,119
5002,2014,GRAMOS,231,11,120
5002,2016,GRAMOS,1199,11,121
5002,2017,GRAMOS,233,11,122
5002,2016,GRAMOS,1155,11,123
5002,2020,GRAMOS,25,11,124
5002,2015,GRAMOS,2295,11,125
5002,2016,GRAMOS,205,11,126
5002,2016,GRAMOS,127,11,127
5002,2016,GRAMOS,976,11,128
5002,2016,GRAMOS,434,11,129
5002,2013,GRAMOS,1080,11,130
5002,2015,GRAMOS,1633,11,131
5002,2016,GRAMOS,198,11,132
5002,2012,GRAMOS,563,11,133
5002,2016,GRAMOS,395,11,134
5002,2012,GRAMOS,156,11,135
5002,2015,GRAMOS,2605,11,136
5002,2016,GRAMOS,663,11,137
5002,2013,GRAMOS,532,11,138
5002,2016,GRAMOS,606,11,139
5002,2012,GRAMOS,378,11,140
5002,2015,GRAMOS,127,11,141
5002,2016,GRAMOS,229,11,142
5002,2020,GRAMOS,3,12,143
5002,2013,GRAMOS,420,12,144
5004,2012,GRAMOS,150,11,145
5004,2013,GRAMOS,137,11,146
5004,2014,GRAMOS,505,11,147
5004,2018,GRAMOS,3757,11,148
5004,2012,GRAMOS,198,11,149
5004,2013,GRAMOS,261,11,150
5004,2014,GRAMOS,157,11,151
5004,2012,GRAMOS,353,11,152
5004,2013,GRAMOS,693,11,153
5004,2014,GRAMOS,178,11,154
5004,2018,GRAMOS,2771,11,155
5004,2020,GRAMOS,3378,11,156
5004,2021,GRAMOS,3551,11,157
5004,2012,GRAMOS,72,11,158
5004,2013,GRAMOS,365,11,159
5004,2014,GRAMOS,193,11,160
5004,2018,GRAMOS,4721,11,161
5004,2013,GRAMOS,310,11,162
5004,2012,GRAMOS,15,11,163
5004,2013,GRAMOS,1088,11,164
5004,2014,GRAMOS,133,11,165
5004,2015,GRAMOS,3181,11,166
5004,2019,GRAMOS,5168,11,167
5004,2021,GRAMOS,1700,11,168
5004,2013,GRAMOS,527,11,169
5004,2012,GRAMOS,641,11,170
5004,2013,GRAMOS,535,11,171
5004,2012,GRAMOS,971,11,172
5004,2013,GRAMOS,277,11,173
5004,2020,GRAMOS,11674,11,174
5004,2012,GRAMOS,700,11,175
5004,2013,GRAMOS,542,11,176
5004,2012,GRAMOS,150,11,177
5004,2013,GRAMOS,1559,11,178
5004,2012,GRAMOS,353,11,179
5004,2013,GRAMOS,2138,11,180
5004,2017,GRAMOS,1557,11,181
5004,2019,GRAMOS,1129,11,182
5004,2020,GRAMOS,6077,11,183
5004,2013,GRAMOS,33,12,184
5004,2014,GRAMOS,75,12,185
5004,2018,GRAMOS,352,12,186
5004,2012,GRAMOS,7,12,187
5004,2013,GRAMOS,39,12,188
5004,2012,GRAMOS,4,12,189
5004,2013,GRAMOS,129,12,190
5004,2018,GRAMOS,323,12,191
5004,2020,GRAMOS,1097,12,192
5004,2021,GRAMOS,707,12,193
5004,2013,GRAMOS,44,12,194
5004,2014,GRAMOS,42,12,195
5004,2018,GRAMOS,547,12,196
5004,2013,GRAMOS,61,12,197
5004,2012,GRAMOS,2,12,198
5004,2013,GRAMOS,229,12,199
5004,2014,GRAMOS,69,12,200
5004,2019,GRAMOS,180,12,201
5004,2021,GRAMOS,310,12,202
5004,2013,GRAMOS,96,12,203
5004,2013,GRAMOS,118,12,204
5004,2013,GRAMOS,43,12,205
5004,2020,GRAMOS,3998,12,206
5004,2012,GRAMOS,8,12,207
5004,2013,GRAMOS,108,12,208
5004,2012,GRAMOS,32,12,209
5004,2013,GRAMOS,420,12,210
5004,2012,GRAMOS,28,12,211
5004,2013,GRAMOS,428,12,212
5004,2017,GRAMOS,172,12,213
5004,2019,GRAMOS,331,12,214
5004,2020,GRAMOS,986,12,215
5021,2013,GRAMOS,3467,11,216
5021,2013,GRAMOS,1042,11,217
5030,2019,TONELADAS,4069,15,218
5030,2012,TONELADAS,23309,15,219
5030,2013,TONELADAS,28008,15,220
5030,2014,TONELADAS,42968,15,221
5030,2015,TONELADAS,17773,15,222
5030,2016,TONELADAS,11579,15,223
5030,2017,TONELADAS,1912,15,224
5030,2018,TONELADAS,6709,15,225
5030,2019,TONELADAS,11205,15,226
5030,2020,TONELADAS,270,15,227
5030,2017,TONELADAS,2214,15,228
5030,2017,TONELADAS,4064,15,229
5030,2012,TONELADAS,17071,15,230
5030,2013,TONELADAS,17635,15,231
5030,2015,TONELADAS,19405,15,232
5030,2016,TONELADAS,20930,15,233
5030,2017,TONELADAS,3622,15,234
5030,2018,TONELADAS,15880,15,235
5030,2019,TONELADAS,6085,15,236
5030,2020,TONELADAS,3657,15,237
5030,2018,TONELADAS,3165,15,238
5030,2012,TONELADAS,176936,15,239
5030,2013,TONELADAS,30657,15,240
5030,2014,TONELADAS,55973,15,241
5030,2015,TONELADAS,30961,15,242
5030,2016,TONELADAS,28601,15,243
5030,2017,TONELADAS,3004,15,244
5030,2018,TONELADAS,8866,15,245
5030,2019,TONELADAS,6412,15,246
5030,2020,TONELADAS,2461,15,247
5030,2017,TONELADAS,1185,15,248
5030,2019,TONELADAS,6959,15,249
5030,2012,TONELADAS,20606,15,250
5030,2013,TONELADAS,120132,15,251
5030,2014,TONELADAS,211308,15,252
5030,2015,TONELADAS,51638,15,253
5030,2016,TONELADAS,14209,15,254
5030,2017,TONELADAS,1160,15,255
5030,2018,TONELADAS,8741,15,256
5030,2019,TONELADAS,13531,15,257
5030,2020,TONELADAS,6001,15,258
5030,2014,TONELADAS,7500,1,260
5030,2015,TONELADAS,7500,1,261
5030,2012,TONELADAS,2786,2,264
5030,2014,TONELADAS,21638,2,265
5030,2015,TONELADAS,18160,2,266
5030,2016,TONELADAS,5953,2,267
5030,2017,TONELADAS,14603,2,268
5030,2018,TONELADAS,7564,2,269
5030,2019,TONELADAS,16780,4,270
5030,2020,TONELADAS,9810,4,271
5030,2013,TONELADAS,7500,4,272
5030,2019,TONELADAS,16936,4,273
5030,2020,TONELADAS,3767,4,274
5030,2013,TONELADAS,7500,4,275
5030,2020,TONELADAS,3000,4,276
5030,2019,TONELADAS,16599,4,277
5030,2012,TONELADAS,20920,4,278
5030,2013,TONELADAS,54351,4,279
5030,2014,TONELADAS,96006,4,280
5030,2015,TONELADAS,15972,4,281
5030,2016,TONELADAS,26149,4,282
5030,2017,TONELADAS,23435,4,283
5030,2018,TONELADAS,3380,4,284
5030,2019,TONELADAS,18004,4,285
5030,2020,METROS CUBICOS,4896,5,286
5030,2020,METROS CUBICOS,2235,5,287
5030,2014,METROS CUBICOS,2095,5,288
5030,2015,METROS CUBICOS,6359,5,289
5030,2018,METROS CUBICOS,6529,5,290
5030,2020,METROS CUBICOS,7757,5,291
5030,2014,METROS CUBICOS,4494,7,292
5030,2015,METROS CUBICOS,6433,7,293
5030,2014,METROS CUBICOS,11033,10,294
5030,2015,METROS CUBICOS,15431,10,295
5030,2014,GRAMOS,7059,16,296
5031,2014,TONELADAS,21227,13,297
5031,2016,TONELADAS,23801,13,298
5031,2017,TONELADAS,30259,13,299
5031,2018,TONELADAS,16937,13,300
5031,2013,TONELADAS,24961,13,301
5031,2015,TONELADAS,16327,13,302
5031,2013,TONELADAS,21433,13,303
5031,2015,TONELADAS,19859,13,304
5031,2016,TONELADAS,16568,13,305
5031,2013,TONELADAS,23764,13,306
5031,2014,TONELADAS,130726,13,307
5031,2015,TONELADAS,43736,13,308
5031,2016,TONELADAS,52101,13,309
5031,2017,TONELADAS,45300,13,310
5031,2018,TONELADAS,15255,13,311
5031,2014,TONELADAS,13355,2,312
5031,2015,TONELADAS,13355,2,313
5031,2019,TONELADAS,14400,2,314
5031,2015,TONELADAS,13355,2,315
5031,2019,TONELADAS,14400,2,316
5031,2016,TONELADAS,14400,2,317
5031,2019,TONELADAS,14400,2,318
5031,2013,TONELADAS,22800,2,319
5031,2014,TONELADAS,40065,2,320
5031,2015,TONELADAS,28800,2,321
5031,2016,TONELADAS,43200,2,322
5031,2017,TONELADAS,57600,2,323
5031,2018,TONELADAS,57600,2,324
5031,2019,TONELADAS,14400,2,325
5031,2014,TONELADAS,10583,17,326
5031,2017,TONELADAS,8819,17,327
5031,2018,TONELADAS,12441,17,328
5031,2013,TONELADAS,10097,17,329
5031,2015,TONELADAS,11382,17,330
5031,2016,TONELADAS,11879,17,331
5031,2013,TONELADAS,11855,17,332
5031,2015,TONELADAS,8900,17,333
5031,2016,TONELADAS,8598,17,334
5031,2014,TONELADAS,45223,17,335
5031,2015,TONELADAS,20538,17,336
5031,2016,TONELADAS,17531,17,337
5031,2017,TONELADAS,36708,17,338
5031,2018,TONELADAS,11157,17,339
5031,2016,METROS CUBICOS,6800,5,340
5031,2012,GRAMOS,9166,11,341
5031,2013,GRAMOS,22543,11,342
5031,2014,GRAMOS,45648,11,343
5031,2015,GRAMOS,7975,11,344
5031,2016,GRAMOS,47215,11,345
5031,2017,GRAMOS,25069,11,346
5031,2018,GRAMOS,10065,11,347
5031,2019,GRAMOS,6332,11,348
5031,2012,GRAMOS,13235,11,349
5031,2013,GRAMOS,9026,11,350
5031,2014,GRAMOS,37947,11,351
5031,2015,GRAMOS,5163,11,352
5031,2016,GRAMOS,71960,11,353
5031,2017,GRAMOS,40555,11,354
5031,2018,GRAMOS,8616,11,355
5031,2019,GRAMOS,14489,11,356
5031,2012,GRAMOS,21792,11,357
5031,2013,GRAMOS,15323,11,358
5031,2014,GRAMOS,106474,11,359
5031,2015,GRAMOS,2335,11,360
5031,2016,GRAMOS,76748,11,361
5031,2017,GRAMOS,69297,11,362
5031,2018,GRAMOS,29005,11,363
5031,2019,GRAMOS,11082,11,364
5031,2020,GRAMOS,83168,11,365
5031,2021,GRAMOS,45123,11,366
5031,2012,GRAMOS,53183,11,367
5031,2013,GRAMOS,24111,11,368
5031,2014,GRAMOS,75892,11,369
5031,2015,GRAMOS,8623,11,370
5031,2016,GRAMOS,83972,11,371
5031,2017,GRAMOS,38746,11,372
5031,2018,GRAMOS,34570,11,373
5031,2012,GRAMOS,28720,11,374
5031,2013,GRAMOS,16747,11,375
5031,2014,GRAMOS,33668,11,376
5031,2015,GRAMOS,1949,11,377
5031,2016,GRAMOS,59483,11,378
5031,2017,GRAMOS,36463,11,379
5031,2018,GRAMOS,56942,11,380
5031,2012,GRAMOS,47829,11,381
5031,2013,GRAMOS,10090,11,382
5031,2014,GRAMOS,25736,11,383
5031,2015,GRAMOS,122661,11,384
5031,2016,GRAMOS,59344,11,385
5031,2017,GRAMOS,42382,11,386
5031,2018,GRAMOS,59290,11,387
5031,2019,GRAMOS,34813,11,388
5031,2020,GRAMOS,88201,11,389
5031,2021,GRAMOS,105101,11,390
5031,2012,GRAMOS,32022,11,391
5031,2013,GRAMOS,27924,11,392
5031,2014,GRAMOS,38508,11,393
5031,2015,GRAMOS,22162,11,394
5031,2016,GRAMOS,49069,11,395
5031,2017,GRAMOS,22929,11,396
5031,2018,GRAMOS,46025,11,397
5031,2012,GRAMOS,35803,11,398
5031,2013,GRAMOS,32568,11,399
5031,2014,GRAMOS,27672,11,400
5031,2015,GRAMOS,25738,11,401
5031,2016,GRAMOS,29411,11,402
5031,2017,GRAMOS,22919,11,403
5031,2018,GRAMOS,32180,11,404
5031,2012,GRAMOS,28677,11,405
5031,2013,GRAMOS,14337,11,406
5031,2014,GRAMOS,34770,11,407
5031,2015,GRAMOS,34975,11,408
5031,2016,GRAMOS,28608,11,409
5031,2017,GRAMOS,18142,11,410
5031,2018,GRAMOS,29225,11,411
5031,2019,GRAMOS,64879,11,412
5031,2020,GRAMOS,74610,11,413
5031,2012,GRAMOS,27642,11,414
5031,2013,GRAMOS,45112,11,415
5031,2014,GRAMOS,31063,11,416
5031,2015,GRAMOS,46153,11,417
5031,2016,GRAMOS,45029,11,418
5031,2017,GRAMOS,39631,11,419
5031,2018,GRAMOS,30848,11,420
5031,2012,GRAMOS,25558,11,421
5031,2013,GRAMOS,42014,11,422
5031,2014,GRAMOS,25469,11,423
5031,2015,GRAMOS,33579,11,424
5031,2016,GRAMOS,32311,11,425
5031,2017,GRAMOS,32854,11,426
5031,2018,GRAMOS,21907,11,427
5031,2012,GRAMOS,38600,11,428
5031,2013,GRAMOS,36116,11,429
5031,2014,GRAMOS,33209,11,430
5031,2015,GRAMOS,108939,11,431
5031,2016,GRAMOS,34694,11,432
5031,2017,GRAMOS,32299,11,433
5031,2018,GRAMOS,16288,11,434
5031,2019,GRAMOS,122543,11,435
5031,2020,GRAMOS,58327,11,436
5031,2012,GRAMOS,1364,12,437
5031,2013,GRAMOS,5128,12,438
5031,2014,GRAMOS,4707,12,439
5031,2015,GRAMOS,543,12,440
5031,2016,GRAMOS,10308,12,441
5031,2017,GRAMOS,5238,12,442
5031,2018,GRAMOS,2263,12,443
5031,2019,GRAMOS,686,12,444
5031,2012,GRAMOS,2153,12,445
5031,2013,GRAMOS,2344,12,446
5031,2014,GRAMOS,5399,12,447
5031,2015,GRAMOS,647,12,448
5031,2016,GRAMOS,20693,12,449
5031,2017,GRAMOS,9838,12,450
5031,2018,GRAMOS,2350,12,451
5031,2019,GRAMOS,1391,12,452
5031,2012,GRAMOS,3358,12,453
5031,2013,GRAMOS,2304,12,454
5031,2014,GRAMOS,19764,12,455
5031,2016,GRAMOS,17993,12,456
5031,2017,GRAMOS,18949,12,457
5031,2018,GRAMOS,6576,12,458
5031,2019,GRAMOS,1597,12,459
5031,2020,GRAMOS,10523,12,460
5031,2021,GRAMOS,5117,12,461
5031,2012,GRAMOS,5032,12,462
5031,2013,GRAMOS,3066,12,463
5031,2014,GRAMOS,7033,12,464
5031,2015,GRAMOS,1585,12,465
5031,2016,GRAMOS,18448,12,466
5031,2017,GRAMOS,10899,12,467
5031,2018,GRAMOS,4964,12,468
5031,2012,GRAMOS,4651,12,469
5031,2013,GRAMOS,3175,12,470
5031,2014,GRAMOS,1361,12,471
5031,2015,GRAMOS,785,12,472
5031,2016,GRAMOS,14343,12,473
5031,2017,GRAMOS,11105,12,474
5031,2018,GRAMOS,9142,12,475
5031,2012,GRAMOS,4373,12,476
5031,2013,GRAMOS,2075,12,477
5031,2014,GRAMOS,636,12,478
5031,2015,GRAMOS,605,12,479
5031,2016,GRAMOS,17752,12,480
5031,2017,GRAMOS,13127,12,481
5031,2018,GRAMOS,10665,12,482
5031,2019,GRAMOS,2705,12,483
5031,2020,GRAMOS,5848,12,484
5031,2021,GRAMOS,7520,12,485
5031,2012,GRAMOS,5735,12,486
5031,2013,GRAMOS,5667,12,487
5031,2014,GRAMOS,1296,12,488
5031,2015,GRAMOS,563,12,489
5031,2016,GRAMOS,12261,12,490
5031,2017,GRAMOS,6637,12,491
5031,2018,GRAMOS,8839,12,492
5031,2012,GRAMOS,5672,12,493
5031,2013,GRAMOS,6817,12,494
5031,2014,GRAMOS,895,12,495
5031,2015,GRAMOS,258,12,496
5031,2016,GRAMOS,5182,12,497
5031,2017,GRAMOS,5576,12,498
5031,2018,GRAMOS,6956,12,499
5031,2012,GRAMOS,5098,12,500
5031,2013,GRAMOS,2245,12,501
5031,2014,GRAMOS,1662,12,502
5031,2015,GRAMOS,1014,12,503
5031,2016,GRAMOS,7561,12,504
5031,2017,GRAMOS,5542,12,505
5031,2018,GRAMOS,3132,12,506
5031,2019,GRAMOS,6862,12,507
5031,2020,GRAMOS,13714,12,508
5031,2012,GRAMOS,5828,12,509
5031,2013,GRAMOS,5334,12,510
5031,2014,GRAMOS,1551,12,511
5031,2015,GRAMOS,398,12,512
5031,2016,GRAMOS,7156,12,513
5031,2017,GRAMOS,12903,12,514
5031,2018,GRAMOS,2998,12,515
5031,2012,GRAMOS,6169,12,516
5031,2013,GRAMOS,6116,12,517
5031,2014,GRAMOS,1068,12,518
5031,2015,GRAMOS,391,12,519
5031,2016,GRAMOS,7629,12,520
5031,2018,GRAMOS,3622,12,521
5031,2012,GRAMOS,10983,12,522
5031,2013,GRAMOS,7511,12,523
5031,2014,GRAMOS,1058,12,524
5031,2015,GRAMOS,10719,12,525
5031,2016,GRAMOS,9784,12,526
5031,2017,GRAMOS,4855,12,527
5031,2018,GRAMOS,2282,12,528
5031,2019,GRAMOS,11621,12,529
5031,2020,GRAMOS,8963,12,530
5031,2014,GRAMOS,2,16,531
5031,2014,GRAMOS,2,16,532
5031,2013,GRAMOS,801,16,533
5034,2012,TONELADAS,315,2,534
5034,2012,METROS CUBICOS,15,18,535
5034,2012,METROS CUBICOS,240,8,536
5034,2012,METROS CUBICOS,4929,19,537
5034,2013,METROS CUBICOS,1005,19,538
5034,2014,METROS CUBICOS,2171,19,539
5034,2013,METROS CUBICOS,429,19,540
5034,2013,METROS CUBICOS,1072,19,541
5034,2012,METROS CUBICOS,6230,10,542
5034,2013,METROS CUBICOS,2605,10,543
5034,2014,METROS CUBICOS,4243,10,544
5034,2015,METROS CUBICOS,2244,10,545
5034,2016,METROS CUBICOS,2321,10,546
5034,2017,METROS CUBICOS,5012,10,547
5034,2012,GRAMOS,1189,11,548
5034,2013,GRAMOS,1290,11,549
5034,2014,GRAMOS,933,11,550
5034,2016,GRAMOS,12149,11,551
5034,2012,GRAMOS,55,11,552
5034,2013,GRAMOS,3497,11,553
5034,2014,GRAMOS,1376,11,554
5034,2016,GRAMOS,78923,11,555
5034,2012,GRAMOS,447,11,556
5034,2013,GRAMOS,1822,11,557
5034,2014,GRAMOS,4617,11,558
5034,2016,GRAMOS,61293,11,559
5034,2020,GRAMOS,10760,11,560
5034,2021,GRAMOS,20190,11,561
5034,2012,GRAMOS,137,11,562
5034,2013,GRAMOS,2924,11,563
5034,2014,GRAMOS,2057,11,564
5034,2015,GRAMOS,7389,11,565
5034,2016,GRAMOS,58487,11,566
5034,2012,GRAMOS,1552,11,567
5034,2013,GRAMOS,44,11,568
5034,2015,GRAMOS,3812,11,569
5034,2016,GRAMOS,56794,11,570
5034,2012,GRAMOS,1495,11,571
5034,2013,GRAMOS,1867,11,572
5034,2015,GRAMOS,20154,11,573
5034,2016,GRAMOS,47320,11,574
5034,2019,GRAMOS,1564,11,575
5034,2020,GRAMOS,8166,11,576
5034,2021,GRAMOS,23646,11,577
5034,2012,GRAMOS,1741,11,578
5034,2013,GRAMOS,6523,11,579
5034,2014,GRAMOS,66,11,580
5034,2015,GRAMOS,8046,11,581
5034,2016,GRAMOS,42807,11,582
5034,2012,GRAMOS,2002,11,583
5034,2013,GRAMOS,4216,11,584
5034,2014,GRAMOS,430,11,585
5034,2015,GRAMOS,6713,11,586
5034,2016,GRAMOS,62523,11,587
5034,2012,GRAMOS,1517,11,588
5034,2013,GRAMOS,5087,11,589
5034,2014,GRAMOS,1323,11,590
5034,2015,GRAMOS,20612,11,591
5034,2016,GRAMOS,22601,11,592
5034,2019,GRAMOS,9322,11,593
5034,2020,GRAMOS,74351,11,594
5034,2012,GRAMOS,1312,11,595
5034,2013,GRAMOS,4826,11,596
5034,2014,GRAMOS,290,11,597
5034,2015,GRAMOS,3260,11,598
5034,2012,GRAMOS,2649,11,599
5034,2013,GRAMOS,6280,11,600
5034,2014,GRAMOS,339,11,601
5034,2015,GRAMOS,1117,11,602
5034,2012,GRAMOS,1756,11,603
5034,2013,GRAMOS,8478,11,604
5034,2014,GRAMOS,995,11,605
5034,2015,GRAMOS,4038,11,606
5034,2016,GRAMOS,600,11,607
5034,2019,GRAMOS,2710,11,608
5034,2020,GRAMOS,38709,11,609
5034,2012,GRAMOS,804,12,610
5034,2014,GRAMOS,204,12,611
5034,2016,GRAMOS,3288,12,612
5034,2012,GRAMOS,17,12,613
5034,2013,GRAMOS,495,12,614
5034,2014,GRAMOS,364,12,615
5034,2016,GRAMOS,5079,12,616
5034,2012,GRAMOS,23,12,617
5034,2013,GRAMOS,499,12,618
5034,2014,GRAMOS,832,12,619
5034,2016,GRAMOS,3758,12,620
5034,2020,GRAMOS,1849,12,621
5034,2021,GRAMOS,3328,12,622
5034,2012,GRAMOS,83,12,623
5034,2013,GRAMOS,1567,12,624
5034,2014,GRAMOS,21,12,625
5034,2016,GRAMOS,3077,12,626
5034,2013,GRAMOS,132,12,627
5034,2016,GRAMOS,4270,12,628
5034,2012,GRAMOS,1163,12,629
5034,2013,GRAMOS,497,12,630
5034,2016,GRAMOS,3427,12,631
5034,2019,GRAMOS,333,12,632
5034,2020,GRAMOS,1284,12,633
5034,2021,GRAMOS,1476,12,634
5034,2013,GRAMOS,2311,12,635
5034,2014,GRAMOS,216,12,636
5034,2016,GRAMOS,2260,12,637
5034,2013,GRAMOS,1887,12,638
5034,2014,GRAMOS,2,12,639
5034,2015,GRAMOS,7314,12,640
5034,2016,GRAMOS,941,12,641
5034,2012,GRAMOS,3195,12,642
5034,2013,GRAMOS,1540,12,643
5034,2014,GRAMOS,264,12,644
5034,2015,GRAMOS,5891,12,645
5034,2019,GRAMOS,2684,12,646
5034,2020,GRAMOS,10515,12,647
5034,2013,GRAMOS,2981,12,648
5034,2015,GRAMOS,875,12,649
5034,2012,GRAMOS,1485,12,650
5034,2013,GRAMOS,6875,12,651
5034,2015,GRAMOS,90,12,652
5034,2012,GRAMOS,1271,12,653
5034,2013,GRAMOS,6782,12,654
5034,2014,GRAMOS,10428,12,655
5034,2015,GRAMOS,654,12,656
5034,2016,GRAMOS,10000,12,657
5034,2019,GRAMOS,873,12,658
5034,2020,GRAMOS,5064,12,659
5036,2012,TONELADAS,1067,15,660
5036,2012,TONELADAS,1370,15,661
5036,2013,TONELADAS,2052,15,662
5036,2017,TONELADAS,1463,15,663
5036,2019,TONELADAS,700,15,664
5036,2019,TONELADAS,219,15,665
5036,2012,TONELADAS,4389,15,666
5036,2013,TONELADAS,16743,15,667
5036,2014,TONELADAS,1676,15,668
5036,2015,TONELADAS,257,15,669
5036,2016,TONELADAS,1732,15,670
5036,2017,TONELADAS,699,15,671
5036,2019,TONELADAS,17,15,672
5036,2020,TONELADAS,308,15,673
5036,2012,TONELADAS,12657,2,674
5036,2012,TONELADAS,23453,2,675
5036,2013,TONELADAS,39383,2,676
5036,2014,TONELADAS,31956,2,677
5036,2015,TONELADAS,8548,2,678
5036,2017,TONELADAS,24631,2,679
5036,2021,TONELADAS,5524,20,680
5036,2012,TONELADAS,1968,20,681
5036,2017,TONELADAS,5000,20,682
5036,2018,TONELADAS,18640,20,683
5036,2019,TONELADAS,22171,20,684
5036,2020,TONELADAS,20813,20,685
5036,2012,METROS CUBICOS,100,8,686
5038,2012,GRAMOS,36,11,687
5038,2013,GRAMOS,74139,11,688
5038,2013,GRAMOS,101474,11,689
5038,2012,GRAMOS,19185,11,690
5038,2013,GRAMOS,32468,11,691
5038,2012,GRAMOS,45430,11,692
5038,2013,GRAMOS,51140,11,693
5038,2012,GRAMOS,206603,11,694
5038,2013,GRAMOS,13576,11,695
